order_id,timestamp,account_id,symbol,side,price,quantity,status,submitted_at,cancelled_at,filled_at
ORD_004410,2026-05-19T16:09:28+00:00,ACC_0069,SOL/USDT,sell,165.998931,111.360161,filled,2026-05-19T16:09:18+00:00,,2026-05-19T16:09:28+00:00
ORD_004411,2026-05-13T11:28:45+00:00,ACC_0075,SOL/USDT,buy,165.660796,244.045912,filled,2026-05-13T11:28:35+00:00,,2026-05-13T11:28:45+00:00
ORD_004412,2026-05-13T11:28:45+00:00,ACC_0063,SOL/USDT,sell,165.660796,244.045912,filled,2026-05-13T11:28:35+00:00,,2026-05-13T11:28:45+00:00
ORD_004413,2026-05-16T22:58:47+00:00,ACC_0052,BTC/USDT,buy,68403.00212,16.918588,filled,2026-05-16T22:58:37+00:00,,2026-05-16T22:58:47+00:00
ORD_004414,2026-05-16T22:58:47+00:00,ACC_0041,BTC/USDT,sell,68403.00212,16.918588,filled,2026-05-16T22:58:37+00:00,,2026-05-16T22:58:47+00:00
ORD_004415,2026-05-21T09:27:17+00:00,ACC_0056,SOL/USDT,buy,166.803865,11.15109,filled,2026-05-21T09:27:07+00:00,,2026-05-21T09:27:17+00:00
ORD_004416,2026-05-21T09:27:17+00:00,ACC_0016,SOL/USDT,sell,166.803865,11.15109,filled,2026-05-21T09:27:07+00:00,,2026-05-21T09:27:17+00:00
ORD_004417,2026-05-19T11:33:50+00:00,ACC_0034,BTC/USDT,buy,68428.823456,8.547832,filled,2026-05-19T11:33:40+00:00,,2026-05-19T11:33:50+00:00
ORD_004418,2026-05-19T11:33:50+00:00,ACC_0064,BTC/USDT,sell,68428.823456,8.547832,filled,2026-05-19T11:33:40+00:00,,2026-05-19T11:33:50+00:00
ORD_004419,2026-05-12T19:16:56+00:00,ACC_0068,ETH/USDT,buy,3632.387154,5.796054,filled,2026-05-12T19:16:46+00:00,,2026-05-12T19:16:56+00:00
ORD_004420,2026-05-12T19:16:56+00:00,ACC_0058,ETH/USDT,sell,3632.387154,5.796054,filled,2026-05-12T19:16:46+00:00,,2026-05-12T19:16:56+00:00
ORD_004421,2026-05-16T11:22:36+00:00,ACC_0023,ETH/USDT,buy,3612.299201,31.199585,filled,2026-05-16T11:22:26+00:00,,2026-05-16T11:22:36+00:00
ORD_004422,2026-05-16T11:22:36+00:00,ACC_0051,ETH/USDT,sell,3612.299201,31.199585,filled,2026-05-16T11:22:26+00:00,,2026-05-16T11:22:36+00:00
ORD_004423,2026-05-22T02:01:03+00:00,ACC_0067,ETH/USDT,buy,3617.504096,4.120735,filled,2026-05-22T02:00:53+00:00,,2026-05-22T02:01:03+00:00
ORD_004424,2026-05-22T02:01:03+00:00,ACC_0024,ETH/USDT,sell,3617.504096,4.120735,filled,2026-05-22T02:00:53+00:00,,2026-05-22T02:01:03+00:00
ORD_004425,2026-05-13T11:27:52+00:00,ACC_0068,BTC/USDT,buy,67995.953915,8.871404,filled,2026-05-13T11:27:42+00:00,,2026-05-13T11:27:52+00:00
ORD_004426,2026-05-13T11:27:52+00:00,ACC_0070,BTC/USDT,sell,67995.953915,8.871404,filled,2026-05-13T11:27:42+00:00,,2026-05-13T11:27:52+00:00
ORD_004427,2026-05-14T15:56:55+00:00,ACC_0049,XRP/USDT,buy,0.618638,48.361713,filled,2026-05-14T15:56:45+00:00,,2026-05-14T15:56:55+00:00
ORD_004428,2026-05-14T15:56:55+00:00,ACC_0067,XRP/USDT,sell,0.618638,48.361713,filled,2026-05-14T15:56:45+00:00,,2026-05-14T15:56:55+00:00
ORD_004429,2026-05-22T16:37:04+00:00,ACC_0083,ETH/USDT,buy,3647.390951,14.101074,filled,2026-05-22T16:36:54+00:00,,2026-05-22T16:37:04+00:00
ORD_004430,2026-05-22T16:37:04+00:00,ACC_0070,ETH/USDT,sell,3647.390951,14.101074,filled,2026-05-22T16:36:54+00:00,,2026-05-22T16:37:04+00:00
ORD_004431,2026-05-10T16:45:49+00:00,ACC_0075,BTC/USDT,buy,68280.608228,191.72063,filled,2026-05-10T16:45:39+00:00,,2026-05-10T16:45:49+00:00
ORD_004432,2026-05-10T16:45:49+00:00,ACC_0067,BTC/USDT,sell,68280.608228,191.72063,filled,2026-05-10T16:45:39+00:00,,2026-05-10T16:45:49+00:00
ORD_004433,2026-05-09T23:54:18+00:00,ACC_0070,BTC/USDT,buy,68130.438177,10.195609,filled,2026-05-09T23:54:08+00:00,,2026-05-09T23:54:18+00:00
ORD_004434,2026-05-09T23:54:18+00:00,ACC_0061,BTC/USDT,sell,68130.438177,10.195609,filled,2026-05-09T23:54:08+00:00,,2026-05-09T23:54:18+00:00
ORD_004435,2026-05-19T10:44:08+00:00,ACC_0059,SOL/USDT,buy,166.62206,7.393305,filled,2026-05-19T10:43:58+00:00,,2026-05-19T10:44:08+00:00
ORD_004436,2026-05-19T10:44:08+00:00,ACC_0024,SOL/USDT,sell,166.62206,7.393305,filled,2026-05-19T10:43:58+00:00,,2026-05-19T10:44:08+00:00
ORD_004437,2026-05-22T22:19:47+00:00,ACC_0061,SOL/USDT,buy,166.799093,4.917582,filled,2026-05-22T22:19:37+00:00,,2026-05-22T22:19:47+00:00
ORD_004438,2026-05-22T22:19:47+00:00,ACC_0064,SOL/USDT,sell,166.799093,4.917582,filled,2026-05-22T22:19:37+00:00,,2026-05-22T22:19:47+00:00
ORD_004439,2026-05-18T16:06:28+00:00,ACC_0057,ETH/USDT,buy,3635.860504,29.540014,filled,2026-05-18T16:06:18+00:00,,2026-05-18T16:06:28+00:00
ORD_004440,2026-05-18T16:06:28+00:00,ACC_0052,ETH/USDT,sell,3635.860504,29.540014,filled,2026-05-18T16:06:18+00:00,,2026-05-18T16:06:28+00:00
ORD_004441,2026-05-18T09:57:37+00:00,ACC_0067,BTC/USDT,buy,68340.865645,3.989698,filled,2026-05-18T09:57:27+00:00,,2026-05-18T09:57:37+00:00
ORD_004442,2026-05-18T09:57:37+00:00,ACC_0049,BTC/USDT,sell,68340.865645,3.989698,filled,2026-05-18T09:57:27+00:00,,2026-05-18T09:57:37+00:00
ORD_004443,2026-05-09T21:55:58+00:00,ACC_0054,BTC/USDT,buy,67643.32621,23.628447,filled,2026-05-09T21:55:48+00:00,,2026-05-09T21:55:58+00:00
ORD_004444,2026-05-09T21:55:58+00:00,ACC_0043,BTC/USDT,sell,67643.32621,23.628447,filled,2026-05-09T21:55:48+00:00,,2026-05-09T21:55:58+00:00
ORD_004445,2026-05-10T07:08:04+00:00,ACC_0040,ETH/USDT,buy,3617.764068,2.73138,filled,2026-05-10T07:07:54+00:00,,2026-05-10T07:08:04+00:00
ORD_004446,2026-05-10T07:08:04+00:00,ACC_0061,ETH/USDT,sell,3617.764068,2.73138,filled,2026-05-10T07:07:54+00:00,,2026-05-10T07:08:04+00:00
ORD_004447,2026-05-12T16:54:01+00:00,ACC_0069,ETH/USDT,buy,3609.979824,2.890799,filled,2026-05-12T16:53:51+00:00,,2026-05-12T16:54:01+00:00
ORD_004448,2026-05-12T16:54:01+00:00,ACC_0063,ETH/USDT,sell,3609.979824,2.890799,filled,2026-05-12T16:53:51+00:00,,2026-05-12T16:54:01+00:00
ORD_004449,2026-05-20T15:41:03+00:00,ACC_0020,SOL/USDT,buy,166.632372,7.745034,filled,2026-05-20T15:40:53+00:00,,2026-05-20T15:41:03+00:00
ORD_004450,2026-05-20T15:41:03+00:00,ACC_0049,SOL/USDT,sell,166.632372,7.745034,filled,2026-05-20T15:40:53+00:00,,2026-05-20T15:41:03+00:00
ORD_004451,2026-05-18T15:42:39+00:00,ACC_0037,ETH/USDT,buy,3629.874165,3.91776,filled,2026-05-18T15:42:29+00:00,,2026-05-18T15:42:39+00:00
ORD_004452,2026-05-18T15:42:39+00:00,ACC_0068,ETH/USDT,sell,3629.874165,3.91776,filled,2026-05-18T15:42:29+00:00,,2026-05-18T15:42:39+00:00
ORD_004453,2026-05-22T16:26:48+00:00,ACC_0016,SOL/USDT,buy,167.298843,5.528382,filled,2026-05-22T16:26:38+00:00,,2026-05-22T16:26:48+00:00
ORD_004454,2026-05-22T16:26:48+00:00,ACC_0062,SOL/USDT,sell,167.298843,5.528382,filled,2026-05-22T16:26:38+00:00,,2026-05-22T16:26:48+00:00
ORD_004455,2026-05-12T11:31:28+00:00,ACC_0081,BTC/USDT,buy,68145.700017,36.995566,filled,2026-05-12T11:31:18+00:00,,2026-05-12T11:31:28+00:00
ORD_004456,2026-05-12T11:31:28+00:00,ACC_0058,BTC/USDT,sell,68145.700017,36.995566,filled,2026-05-12T11:31:18+00:00,,2026-05-12T11:31:28+00:00
ORD_004457,2026-05-20T10:31:42+00:00,ACC_0055,BTC/USDT,buy,69033.175693,27.596987,filled,2026-05-20T10:31:32+00:00,,2026-05-20T10:31:42+00:00
ORD_004458,2026-05-20T10:31:42+00:00,ACC_0047,BTC/USDT,sell,69033.175693,27.596987,filled,2026-05-20T10:31:32+00:00,,2026-05-20T10:31:42+00:00
ORD_004459,2026-05-13T09:48:29+00:00,ACC_0025,BTC/USDT,buy,67877.839534,11.36146,filled,2026-05-13T09:48:19+00:00,,2026-05-13T09:48:29+00:00
ORD_004460,2026-05-13T09:48:29+00:00,ACC_0061,BTC/USDT,sell,67877.839534,11.36146,filled,2026-05-13T09:48:19+00:00,,2026-05-13T09:48:29+00:00
ORD_004461,2026-05-13T16:52:57+00:00,ACC_0052,BTC/USDT,buy,68193.22211,29.45844,filled,2026-05-13T16:52:47+00:00,,2026-05-13T16:52:57+00:00
ORD_004462,2026-05-13T16:52:57+00:00,ACC_0068,BTC/USDT,sell,68193.22211,29.45844,filled,2026-05-13T16:52:47+00:00,,2026-05-13T16:52:57+00:00
ORD_004463,2026-05-20T17:57:40+00:00,ACC_0019,ETH/USDT,buy,3638.79975,5.712105,filled,2026-05-20T17:57:30+00:00,,2026-05-20T17:57:40+00:00
ORD_004464,2026-05-20T17:57:40+00:00,ACC_0006,ETH/USDT,sell,3638.79975,5.712105,filled,2026-05-20T17:57:30+00:00,,2026-05-20T17:57:40+00:00
ORD_004465,2026-05-13T10:56:44+00:00,ACC_0035,BTC/USDT,buy,68458.52756,12.079581,filled,2026-05-13T10:56:34+00:00,,2026-05-13T10:56:44+00:00
ORD_004466,2026-05-13T10:56:44+00:00,ACC_0078,BTC/USDT,sell,68458.52756,12.079581,filled,2026-05-13T10:56:34+00:00,,2026-05-13T10:56:44+00:00
ORD_004467,2026-05-22T16:58:49+00:00,ACC_0040,BTC/USDT,buy,68814.625862,15.250629,filled,2026-05-22T16:58:39+00:00,,2026-05-22T16:58:49+00:00
ORD_004468,2026-05-22T16:58:49+00:00,ACC_0038,BTC/USDT,sell,68814.625862,15.250629,filled,2026-05-22T16:58:39+00:00,,2026-05-22T16:58:49+00:00
ORD_004469,2026-05-15T18:04:25+00:00,ACC_0069,ETH/USDT,buy,3626.434207,6.876444,filled,2026-05-15T18:04:15+00:00,,2026-05-15T18:04:25+00:00
ORD_004470,2026-05-15T18:04:25+00:00,ACC_0036,ETH/USDT,sell,3626.434207,6.876444,filled,2026-05-15T18:04:15+00:00,,2026-05-15T18:04:25+00:00
ORD_004471,2026-05-21T23:08:04+00:00,ACC_0040,BTC/USDT,buy,68496.563705,6.770087,filled,2026-05-21T23:07:54+00:00,,2026-05-21T23:08:04+00:00
ORD_004472,2026-05-21T23:08:04+00:00,ACC_0059,BTC/USDT,sell,68496.563705,6.770087,filled,2026-05-21T23:07:54+00:00,,2026-05-21T23:08:04+00:00
ORD_004473,2026-05-19T10:35:53+00:00,ACC_0048,BTC/USDT,buy,68916.072862,23.727444,filled,2026-05-19T10:35:43+00:00,,2026-05-19T10:35:53+00:00
ORD_004474,2026-05-19T10:35:53+00:00,ACC_0068,BTC/USDT,sell,68916.072862,23.727444,filled,2026-05-19T10:35:43+00:00,,2026-05-19T10:35:53+00:00
ORD_004475,2026-05-11T11:50:11+00:00,ACC_0006,ETH/USDT,buy,3598.136293,9.058648,filled,2026-05-11T11:50:01+00:00,,2026-05-11T11:50:11+00:00
ORD_004476,2026-05-11T11:50:11+00:00,ACC_0077,ETH/USDT,sell,3598.136293,9.058648,filled,2026-05-11T11:50:01+00:00,,2026-05-11T11:50:11+00:00
ORD_004477,2026-05-20T19:31:45+00:00,ACC_0014,SOL/USDT,buy,167.473807,2.688518,filled,2026-05-20T19:31:35+00:00,,2026-05-20T19:31:45+00:00
ORD_004478,2026-05-20T19:31:45+00:00,ACC_0064,SOL/USDT,sell,167.473807,2.688518,filled,2026-05-20T19:31:35+00:00,,2026-05-20T19:31:45+00:00
ORD_004479,2026-05-21T10:46:15+00:00,ACC_0064,SOL/USDT,buy,166.98733,4.173894,filled,2026-05-21T10:46:05+00:00,,2026-05-21T10:46:15+00:00
ORD_004480,2026-05-21T10:46:15+00:00,ACC_0066,SOL/USDT,sell,166.98733,4.173894,filled,2026-05-21T10:46:05+00:00,,2026-05-21T10:46:15+00:00
ORD_004481,2026-05-16T21:24:03+00:00,ACC_0051,SOL/USDT,buy,165.803048,12.843355,filled,2026-05-16T21:23:53+00:00,,2026-05-16T21:24:03+00:00
ORD_004482,2026-05-16T21:24:03+00:00,ACC_0076,SOL/USDT,sell,165.803048,12.843355,filled,2026-05-16T21:23:53+00:00,,2026-05-16T21:24:03+00:00
ORD_004483,2026-05-12T08:13:51+00:00,ACC_0074,SOL/USDT,buy,165.420572,115.185256,filled,2026-05-12T08:13:41+00:00,,2026-05-12T08:13:51+00:00
ORD_004484,2026-05-12T08:13:51+00:00,ACC_0013,SOL/USDT,sell,165.420572,115.185256,filled,2026-05-12T08:13:41+00:00,,2026-05-12T08:13:51+00:00
ORD_004485,2026-05-13T15:41:31+00:00,ACC_0059,ETH/USDT,buy,3599.940066,31.840708,filled,2026-05-13T15:41:21+00:00,,2026-05-13T15:41:31+00:00
ORD_004486,2026-05-13T15:41:31+00:00,ACC_0057,ETH/USDT,sell,3599.940066,31.840708,filled,2026-05-13T15:41:21+00:00,,2026-05-13T15:41:31+00:00
ORD_004487,2026-05-11T16:49:41+00:00,ACC_0033,ETH/USDT,buy,3597.420151,20.491168,filled,2026-05-11T16:49:31+00:00,,2026-05-11T16:49:41+00:00
ORD_004488,2026-05-11T16:49:41+00:00,ACC_0016,ETH/USDT,sell,3597.420151,20.491168,filled,2026-05-11T16:49:31+00:00,,2026-05-11T16:49:41+00:00
ORD_004489,2026-05-18T18:35:08+00:00,ACC_0027,XRP/USDT,buy,0.623268,14.849232,filled,2026-05-18T18:34:58+00:00,,2026-05-18T18:35:08+00:00
ORD_004490,2026-05-18T18:35:08+00:00,ACC_0057,XRP/USDT,sell,0.623268,14.849232,filled,2026-05-18T18:34:58+00:00,,2026-05-18T18:35:08+00:00
ORD_004491,2026-05-20T04:31:19+00:00,ACC_0067,XRP/USDT,buy,0.624557,4.207437,filled,2026-05-20T04:31:09+00:00,,2026-05-20T04:31:19+00:00
ORD_004492,2026-05-20T04:31:19+00:00,ACC_0066,XRP/USDT,sell,0.624557,4.207437,filled,2026-05-20T04:31:09+00:00,,2026-05-20T04:31:19+00:00
ORD_004493,2026-05-19T20:03:44+00:00,ACC_0065,SOL/USDT,buy,166.515156,8.717078,filled,2026-05-19T20:03:34+00:00,,2026-05-19T20:03:44+00:00
ORD_004494,2026-05-19T20:03:44+00:00,ACC_0032,SOL/USDT,sell,166.515156,8.717078,filled,2026-05-19T20:03:34+00:00,,2026-05-19T20:03:44+00:00
ORD_004495,2026-05-19T15:48:12+00:00,ACC_0046,BTC/USDT,buy,68963.444768,27.277554,filled,2026-05-19T15:48:02+00:00,,2026-05-19T15:48:12+00:00
ORD_004496,2026-05-19T15:48:12+00:00,ACC_0083,BTC/USDT,sell,68963.444768,27.277554,filled,2026-05-19T15:48:02+00:00,,2026-05-19T15:48:12+00:00
ORD_004497,2026-05-20T08:37:55+00:00,ACC_0061,BTC/USDT,buy,68734.749892,5.971584,filled,2026-05-20T08:37:45+00:00,,2026-05-20T08:37:55+00:00
ORD_004498,2026-05-20T08:37:55+00:00,ACC_0061,BTC/USDT,sell,68734.749892,5.971584,filled,2026-05-20T08:37:45+00:00,,2026-05-20T08:37:55+00:00
ORD_004499,2026-05-16T16:30:10+00:00,ACC_0019,XRP/USDT,buy,0.626588,15.678396,filled,2026-05-16T16:30:00+00:00,,2026-05-16T16:30:10+00:00
ORD_004500,2026-05-16T16:30:10+00:00,ACC_0067,XRP/USDT,sell,0.626588,15.678396,filled,2026-05-16T16:30:00+00:00,,2026-05-16T16:30:10+00:00
ORD_004501,2026-05-19T11:07:35+00:00,ACC_0030,SOL/USDT,buy,166.030551,43.192447,filled,2026-05-19T11:07:25+00:00,,2026-05-19T11:07:35+00:00
ORD_004502,2026-05-19T11:07:35+00:00,ACC_0069,SOL/USDT,sell,166.030551,43.192447,filled,2026-05-19T11:07:25+00:00,,2026-05-19T11:07:35+00:00
ORD_004503,2026-05-20T07:13:21+00:00,ACC_0061,BTC/USDT,buy,68746.749908,3.780079,filled,2026-05-20T07:13:11+00:00,,2026-05-20T07:13:21+00:00
ORD_004504,2026-05-20T07:13:21+00:00,ACC_0061,BTC/USDT,sell,68746.749908,3.780079,filled,2026-05-20T07:13:11+00:00,,2026-05-20T07:13:21+00:00
ORD_004505,2026-05-11T15:38:03+00:00,ACC_0007,BTC/USDT,buy,67989.38035,11.813788,filled,2026-05-11T15:37:53+00:00,,2026-05-11T15:38:03+00:00
ORD_004506,2026-05-11T15:38:03+00:00,ACC_0051,BTC/USDT,sell,67989.38035,11.813788,filled,2026-05-11T15:37:53+00:00,,2026-05-11T15:38:03+00:00
ORD_004507,2026-05-10T11:20:42+00:00,ACC_0065,SOL/USDT,buy,165.500611,4.57259,filled,2026-05-10T11:20:32+00:00,,2026-05-10T11:20:42+00:00
ORD_004508,2026-05-10T11:20:42+00:00,ACC_0042,SOL/USDT,sell,165.500611,4.57259,filled,2026-05-10T11:20:32+00:00,,2026-05-10T11:20:42+00:00
ORD_004509,2026-05-16T11:07:45+00:00,ACC_0077,BTC/USDT,buy,68773.771784,12.959562,filled,2026-05-16T11:07:35+00:00,,2026-05-16T11:07:45+00:00
ORD_004510,2026-05-16T11:07:45+00:00,ACC_0064,BTC/USDT,sell,68773.771784,12.959562,filled,2026-05-16T11:07:35+00:00,,2026-05-16T11:07:45+00:00
ORD_004511,2026-05-16T17:26:51+00:00,ACC_0023,SOL/USDT,buy,166.401796,1.327882,filled,2026-05-16T17:26:41+00:00,,2026-05-16T17:26:51+00:00
ORD_004512,2026-05-16T17:26:51+00:00,ACC_0028,SOL/USDT,sell,166.401796,1.327882,filled,2026-05-16T17:26:41+00:00,,2026-05-16T17:26:51+00:00
ORD_004513,2026-05-18T10:20:08+00:00,ACC_0078,ETH/USDT,buy,3632.894423,79.262602,filled,2026-05-18T10:19:58+00:00,,2026-05-18T10:20:08+00:00
ORD_004514,2026-05-18T10:20:08+00:00,ACC_0043,ETH/USDT,sell,3632.894423,79.262602,filled,2026-05-18T10:19:58+00:00,,2026-05-18T10:20:08+00:00
ORD_004515,2026-05-09T10:20:24+00:00,ACC_0045,XRP/USDT,buy,0.619619,7.244704,filled,2026-05-09T10:20:14+00:00,,2026-05-09T10:20:24+00:00
ORD_004516,2026-05-09T10:20:24+00:00,ACC_0076,XRP/USDT,sell,0.619619,7.244704,filled,2026-05-09T10:20:14+00:00,,2026-05-09T10:20:24+00:00
ORD_004517,2026-05-16T18:46:53+00:00,ACC_0025,SOL/USDT,buy,166.018365,7.560871,filled,2026-05-16T18:46:43+00:00,,2026-05-16T18:46:53+00:00
ORD_004518,2026-05-16T18:46:53+00:00,ACC_0064,SOL/USDT,sell,166.018365,7.560871,filled,2026-05-16T18:46:43+00:00,,2026-05-16T18:46:53+00:00
ORD_004519,2026-05-10T16:18:46+00:00,ACC_0041,ETH/USDT,buy,3596.625567,78.076799,filled,2026-05-10T16:18:36+00:00,,2026-05-10T16:18:46+00:00
ORD_004520,2026-05-10T16:18:46+00:00,ACC_0066,ETH/USDT,sell,3596.625567,78.076799,filled,2026-05-10T16:18:36+00:00,,2026-05-10T16:18:46+00:00
ORD_004521,2026-05-12T15:42:36+00:00,ACC_0008,XRP/USDT,buy,0.626506,1.817417,filled,2026-05-12T15:42:26+00:00,,2026-05-12T15:42:36+00:00
ORD_004522,2026-05-12T15:42:36+00:00,ACC_0068,XRP/USDT,sell,0.626506,1.817417,filled,2026-05-12T15:42:26+00:00,,2026-05-12T15:42:36+00:00
ORD_004523,2026-05-21T10:17:13+00:00,ACC_0081,BTC/USDT,buy,68924.310491,22.736135,filled,2026-05-21T10:17:03+00:00,,2026-05-21T10:17:13+00:00
ORD_004524,2026-05-21T10:17:13+00:00,ACC_0031,BTC/USDT,sell,68924.310491,22.736135,filled,2026-05-21T10:17:03+00:00,,2026-05-21T10:17:13+00:00
ORD_004525,2026-05-19T01:06:36+00:00,ACC_0006,SOL/USDT,buy,166.230612,11.337697,filled,2026-05-19T01:06:26+00:00,,2026-05-19T01:06:36+00:00
ORD_004526,2026-05-19T01:06:36+00:00,ACC_0081,SOL/USDT,sell,166.230612,11.337697,filled,2026-05-19T01:06:26+00:00,,2026-05-19T01:06:36+00:00
ORD_004527,2026-05-12T11:36:57+00:00,ACC_0071,SOL/USDT,buy,165.703047,460.174744,filled,2026-05-12T11:36:47+00:00,,2026-05-12T11:36:57+00:00
ORD_004528,2026-05-12T11:36:57+00:00,ACC_0064,SOL/USDT,sell,165.703047,460.174744,filled,2026-05-12T11:36:47+00:00,,2026-05-12T11:36:57+00:00
ORD_004529,2026-05-10T17:42:23+00:00,ACC_0048,BTC/USDT,buy,67979.145684,25.354327,filled,2026-05-10T17:42:13+00:00,,2026-05-10T17:42:23+00:00
ORD_004530,2026-05-10T17:42:23+00:00,ACC_0078,BTC/USDT,sell,67979.145684,25.354327,filled,2026-05-10T17:42:13+00:00,,2026-05-10T17:42:23+00:00
ORD_004531,2026-05-21T15:37:02+00:00,ACC_0055,SOL/USDT,buy,167.13871,23.306117,filled,2026-05-21T15:36:52+00:00,,2026-05-21T15:37:02+00:00
ORD_004532,2026-05-21T15:37:02+00:00,ACC_0079,SOL/USDT,sell,167.13871,23.306117,filled,2026-05-21T15:36:52+00:00,,2026-05-21T15:37:02+00:00
ORD_004533,2026-05-14T23:04:26+00:00,ACC_0026,ETH/USDT,buy,3616.016619,3.331824,filled,2026-05-14T23:04:16+00:00,,2026-05-14T23:04:26+00:00
ORD_004534,2026-05-14T23:04:26+00:00,ACC_0034,ETH/USDT,sell,3616.016619,3.331824,filled,2026-05-14T23:04:16+00:00,,2026-05-14T23:04:26+00:00
ORD_004535,2026-05-12T16:48:58+00:00,ACC_0012,ETH/USDT,buy,3612.095186,13.733941,filled,2026-05-12T16:48:48+00:00,,2026-05-12T16:48:58+00:00
ORD_004536,2026-05-12T16:48:58+00:00,ACC_0046,ETH/USDT,sell,3612.095186,13.733941,filled,2026-05-12T16:48:48+00:00,,2026-05-12T16:48:58+00:00
ORD_004537,2026-05-10T23:51:45+00:00,ACC_0065,ETH/USDT,buy,3602.398386,5.094244,filled,2026-05-10T23:51:35+00:00,,2026-05-10T23:51:45+00:00
ORD_004538,2026-05-10T23:51:45+00:00,ACC_0026,ETH/USDT,sell,3602.398386,5.094244,filled,2026-05-10T23:51:35+00:00,,2026-05-10T23:51:45+00:00
ORD_004539,2026-05-21T15:52:39+00:00,ACC_0070,BTC/USDT,buy,68923.323474,4.701364,filled,2026-05-21T15:52:29+00:00,,2026-05-21T15:52:39+00:00
ORD_004540,2026-05-21T15:52:39+00:00,ACC_0055,BTC/USDT,sell,68923.323474,4.701364,filled,2026-05-21T15:52:29+00:00,,2026-05-21T15:52:39+00:00
ORD_004541,2026-05-20T14:51:34+00:00,ACC_0003,SOL/USDT,buy,166.793835,14.878661,filled,2026-05-20T14:51:24+00:00,,2026-05-20T14:51:34+00:00
ORD_004542,2026-05-20T14:51:34+00:00,ACC_0071,SOL/USDT,sell,166.793835,14.878661,filled,2026-05-20T14:51:24+00:00,,2026-05-20T14:51:34+00:00
ORD_004543,2026-05-09T10:52:15+00:00,ACC_0069,BTC/USDT,buy,68125.820779,10.73793,filled,2026-05-09T10:52:05+00:00,,2026-05-09T10:52:15+00:00
ORD_004544,2026-05-09T10:52:15+00:00,ACC_0039,BTC/USDT,sell,68125.820779,10.73793,filled,2026-05-09T10:52:05+00:00,,2026-05-09T10:52:15+00:00
ORD_004545,2026-05-16T09:39:42+00:00,ACC_0076,BTC/USDT,buy,68550.474787,7.101109,filled,2026-05-16T09:39:32+00:00,,2026-05-16T09:39:42+00:00
ORD_004546,2026-05-16T09:39:42+00:00,ACC_0063,BTC/USDT,sell,68550.474787,7.101109,filled,2026-05-16T09:39:32+00:00,,2026-05-16T09:39:42+00:00
ORD_004547,2026-05-09T14:58:02+00:00,ACC_0060,ETH/USDT,buy,3604.651117,31.739539,filled,2026-05-09T14:57:52+00:00,,2026-05-09T14:58:02+00:00
ORD_004548,2026-05-09T14:58:02+00:00,ACC_0068,ETH/USDT,sell,3604.651117,31.739539,filled,2026-05-09T14:57:52+00:00,,2026-05-09T14:58:02+00:00
ORD_004549,2026-05-20T21:29:44+00:00,ACC_0067,BTC/USDT,buy,68678.871184,5.651155,filled,2026-05-20T21:29:34+00:00,,2026-05-20T21:29:44+00:00
ORD_004550,2026-05-20T21:29:44+00:00,ACC_0062,BTC/USDT,sell,68678.871184,5.651155,filled,2026-05-20T21:29:34+00:00,,2026-05-20T21:29:44+00:00
ORD_004551,2026-05-09T16:25:11+00:00,ACC_0009,ETH/USDT,buy,3608.588409,4.099072,filled,2026-05-09T16:25:01+00:00,,2026-05-09T16:25:11+00:00
ORD_004552,2026-05-09T16:25:11+00:00,ACC_0041,ETH/USDT,sell,3608.588409,4.099072,filled,2026-05-09T16:25:01+00:00,,2026-05-09T16:25:11+00:00
ORD_004553,2026-05-17T09:53:27+00:00,ACC_0053,ETH/USDT,buy,3634.581144,19.285964,filled,2026-05-17T09:53:17+00:00,,2026-05-17T09:53:27+00:00
ORD_004554,2026-05-17T09:53:27+00:00,ACC_0039,ETH/USDT,sell,3634.581144,19.285964,filled,2026-05-17T09:53:17+00:00,,2026-05-17T09:53:27+00:00
ORD_004555,2026-05-22T20:20:58+00:00,ACC_0029,SOL/USDT,buy,167.51167,2.658617,filled,2026-05-22T20:20:48+00:00,,2026-05-22T20:20:58+00:00
ORD_004556,2026-05-22T20:20:58+00:00,ACC_0063,SOL/USDT,sell,167.51167,2.658617,filled,2026-05-22T20:20:48+00:00,,2026-05-22T20:20:58+00:00
ORD_004557,2026-05-10T17:56:31+00:00,ACC_0068,BTC/USDT,buy,68219.570256,7.166724,filled,2026-05-10T17:56:21+00:00,,2026-05-10T17:56:31+00:00
ORD_004558,2026-05-10T17:56:31+00:00,ACC_0069,BTC/USDT,sell,68219.570256,7.166724,filled,2026-05-10T17:56:21+00:00,,2026-05-10T17:56:31+00:00
ORD_004559,2026-05-09T13:10:02+00:00,ACC_0080,BTC/USDT,buy,68079.382832,10.991993,filled,2026-05-09T13:09:52+00:00,,2026-05-09T13:10:02+00:00
ORD_004560,2026-05-09T13:10:02+00:00,ACC_0079,BTC/USDT,sell,68079.382832,10.991993,filled,2026-05-09T13:09:52+00:00,,2026-05-09T13:10:02+00:00
ORD_004561,2026-05-21T17:00:49+00:00,ACC_0068,ETH/USDT,buy,3639.200098,7.034121,filled,2026-05-21T17:00:39+00:00,,2026-05-21T17:00:49+00:00
ORD_004562,2026-05-21T17:00:49+00:00,ACC_0001,ETH/USDT,sell,3639.200098,7.034121,filled,2026-05-21T17:00:39+00:00,,2026-05-21T17:00:49+00:00
