trade_id,timestamp,symbol,buyer_account_id,seller_account_id,price,quantity,notional_value
TRD_001953,2026-05-11T10:35:14+00:00,SOL/USDT,ACC_0060,ACC_0061,165.314231,19.221289,3177.55
TRD_001954,2026-05-16T11:35:21+00:00,SOL/USDT,ACC_0027,ACC_0062,166.342551,4.981418,828.62
TRD_001955,2026-05-09T16:50:27+00:00,XRP/USDT,ACC_0043,ACC_0073,0.62317,14.395764,8.97
TRD_001956,2026-05-20T08:51:52+00:00,XRP/USDT,ACC_0022,ACC_0016,0.63001,9.750521,6.14
TRD_001957,2026-05-16T15:55:21+00:00,BTC/USDT,ACC_0049,ACC_0036,68609.747211,24.881705,1707127.49
TRD_001958,2026-05-09T07:24:42+00:00,SOL/USDT,ACC_0062,ACC_0053,165.514109,4.83555,800.35
TRD_001959,2026-05-09T11:44:21+00:00,BTC/USDT,ACC_0062,ACC_0062,68049.170222,3.235366,220163.97
TRD_001960,2026-05-13T15:34:55+00:00,ETH/USDT,ACC_0042,ACC_0029,3626.056019,7.358863,26683.65
TRD_001961,2026-05-15T15:52:54+00:00,ETH/USDT,ACC_0044,ACC_0043,3630.776364,9.431292,34242.91
TRD_001962,2026-05-20T16:12:39+00:00,BTC/USDT,ACC_0031,ACC_0062,68581.454696,16.733776,1147626.7
TRD_001963,2026-05-22T16:28:51+00:00,ETH/USDT,ACC_0061,ACC_0046,3650.876331,7.228563,26390.59
TRD_001964,2026-05-13T09:42:55+00:00,ETH/USDT,ACC_0025,ACC_0068,3606.973835,3.202742,11552.21
TRD_001965,2026-05-11T15:34:51+00:00,ETH/USDT,ACC_0058,ACC_0047,3619.261176,7.490732,27110.92
TRD_001966,2026-05-22T06:37:25+00:00,SOL/USDT,ACC_0030,ACC_0064,167.348868,3.759248,629.11
TRD_001967,2026-05-17T15:48:13+00:00,BTC/USDT,ACC_0018,ACC_0078,68601.190623,92.407205,6339244.29
TRD_001968,2026-05-22T15:51:05+00:00,BTC/USDT,ACC_0019,ACC_0072,69088.028696,6.751902,466475.6
TRD_001969,2026-05-16T14:39:12+00:00,ETH/USDT,ACC_0038,ACC_0070,3640.34819,4.121042,15002.03
TRD_001970,2026-05-13T15:53:17+00:00,BTC/USDT,ACC_0056,ACC_0048,68185.29284,27.99629,1908935.23
TRD_001971,2026-05-19T09:36:18+00:00,ETH/USDT,ACC_0030,ACC_0051,3629.206753,14.284922,51842.94
TRD_001972,2026-05-16T11:00:16+00:00,BTC/USDT,ACC_0033,ACC_0067,68599.944282,13.436375,921734.58
TRD_001973,2026-05-13T09:51:50+00:00,ETH/USDT,ACC_0042,ACC_0020,3629.849886,48.335474,175450.51
TRD_001974,2026-05-21T06:44:04+00:00,BTC/USDT,ACC_0059,ACC_0048,68786.050502,7.967622,548061.25
TRD_001975,2026-05-21T15:16:19+00:00,SOL/USDT,ACC_0062,ACC_0019,167.254786,3.675918,614.81
TRD_001976,2026-05-09T09:23:56+00:00,SOL/USDT,ACC_0070,ACC_0046,164.311601,2.137643,351.24
TRD_001977,2026-05-22T09:46:37+00:00,ETH/USDT,ACC_0058,ACC_0021,3631.8727,41.686455,151399.9
TRD_001978,2026-05-17T16:16:45+00:00,BTC/USDT,ACC_0048,ACC_0042,68348.580635,14.157445,967641.27
TRD_001979,2026-05-13T10:32:44+00:00,SOL/USDT,ACC_0046,ACC_0048,165.489455,43.777809,7244.77
TRD_001980,2026-05-16T15:46:58+00:00,ETH/USDT,ACC_0009,ACC_0011,3631.710906,1.359054,4935.69
TRD_001981,2026-05-09T09:26:12+00:00,SOL/USDT,ACC_0062,ACC_0067,165.109294,2.285874,377.42
TRD_001982,2026-05-12T06:08:30+00:00,ETH/USDT,ACC_0054,ACC_0069,3605.494751,38.260087,137946.54
TRD_001983,2026-05-16T22:40:42+00:00,ETH/USDT,ACC_0011,ACC_0008,3643.960768,5.151899,18773.32
TRD_001984,2026-05-16T15:46:17+00:00,ETH/USDT,ACC_0041,ACC_0047,3625.646341,30.777398,111587.96
TRD_001985,2026-05-15T12:01:14+00:00,BTC/USDT,ACC_0080,ACC_0065,68333.915147,37.81996,2584385.94
TRD_001986,2026-05-22T10:14:25+00:00,ETH/USDT,ACC_0048,ACC_0067,3660.4176,19.145615,70080.95
TRD_001987,2026-05-19T16:26:34+00:00,SOL/USDT,ACC_0063,ACC_0061,167.046471,5.785323,966.42
TRD_001988,2026-05-22T16:01:27+00:00,ETH/USDT,ACC_0038,ACC_0026,3623.665222,15.998522,57973.29
TRD_001989,2026-05-18T02:29:39+00:00,XRP/USDT,ACC_0043,ACC_0061,0.625554,60.166539,37.64
TRD_001990,2026-05-22T15:10:18+00:00,ETH/USDT,ACC_0064,ACC_0062,3650.524495,11.766206,42952.82
TRD_001991,2026-05-09T19:15:22+00:00,BTC/USDT,ACC_0027,ACC_0071,68102.835075,7.508777,511369.0
TRD_001992,2026-05-22T16:44:19+00:00,BTC/USDT,ACC_0078,ACC_0064,68805.022004,21.085229,1450769.65
TRD_001993,2026-05-10T23:48:09+00:00,SOL/USDT,ACC_0051,ACC_0065,165.364944,11.055146,1828.13
TRD_001994,2026-05-11T10:29:09+00:00,XRP/USDT,ACC_0054,ACC_0082,0.621689,50.214379,31.22
TRD_001995,2026-05-17T03:17:34+00:00,ETH/USDT,ACC_0003,ACC_0031,3622.783747,48.167559,174500.65
TRD_001996,2026-05-19T11:17:17+00:00,SOL/USDT,ACC_0016,ACC_0009,166.937146,25.565681,4267.86
TRD_001997,2026-05-12T16:05:20+00:00,SOL/USDT,ACC_0040,ACC_0070,166.464171,12.99455,2163.13
TRD_001998,2026-05-21T17:08:11+00:00,BTC/USDT,ACC_0070,ACC_0068,68870.747399,7.369402,507536.22
TRD_001999,2026-05-09T23:18:04+00:00,XRP/USDT,ACC_0022,ACC_0059,0.61755,9.423363,5.82
TRD_002000,2026-05-16T16:28:23+00:00,ETH/USDT,ACC_0030,ACC_0070,3631.402779,13.956448,50681.48
TRD_002001,2026-05-21T10:52:46+00:00,ETH/USDT,ACC_0051,ACC_0011,3619.616733,38.269855,138522.21
TRD_002002,2026-05-14T07:56:04+00:00,BTC/USDT,ACC_0056,ACC_0048,68426.220561,23.154029,1584342.7
TRD_002003,2026-05-12T00:06:57+00:00,BTC/USDT,ACC_0070,ACC_0066,68396.683579,4.292946,293623.27
TRD_002004,2026-05-11T12:20:38+00:00,SOL/USDT,ACC_0020,ACC_0049,165.872235,8.581615,1423.45
TRD_002005,2026-05-21T22:46:30+00:00,ETH/USDT,ACC_0045,ACC_0069,3651.989408,23.633833,86310.51
TRD_002006,2026-05-22T21:22:08+00:00,SOL/USDT,ACC_0018,ACC_0026,167.405347,10.013545,1676.32
TRD_002007,2026-05-19T16:05:06+00:00,BTC/USDT,ACC_0043,ACC_0064,68634.361834,16.589139,1138584.97
TRD_002008,2026-05-11T16:03:50+00:00,SOL/USDT,ACC_0041,ACC_0023,165.106475,54.388271,8979.86
TRD_002009,2026-05-19T17:07:21+00:00,SOL/USDT,ACC_0079,ACC_0062,167.431397,11.710628,1960.73
TRD_002010,2026-05-12T10:33:23+00:00,ETH/USDT,ACC_0059,ACC_0034,3595.772302,97.972633,352287.28
TRD_002011,2026-05-19T16:24:45+00:00,BTC/USDT,ACC_0050,ACC_0066,68755.416001,33.762579,2321360.16
TRD_002012,2026-05-09T01:03:05+00:00,XRP/USDT,ACC_0035,ACC_0056,0.618894,10.232006,6.33
TRD_002013,2026-05-13T10:27:55+00:00,SOL/USDT,ACC_0069,ACC_0070,165.154782,4.883617,806.55
TRD_002014,2026-05-10T11:00:01+00:00,ETH/USDT,ACC_0062,ACC_0061,3595.198605,6.172059,22189.78
TRD_002015,2026-05-19T21:49:11+00:00,SOL/USDT,ACC_0002,ACC_0081,166.357565,3.89682,648.27
TRD_002016,2026-05-20T17:46:19+00:00,SOL/USDT,ACC_0076,ACC_0061,167.294712,6.1892,1035.42
TRD_002017,2026-05-09T19:33:42+00:00,ETH/USDT,ACC_0049,ACC_0068,3603.676701,16.403052,59111.3
TRD_002018,2026-05-16T16:13:35+00:00,SOL/USDT,ACC_0011,ACC_0026,165.803418,5.875898,974.24
TRD_002019,2026-05-14T15:39:33+00:00,BTC/USDT,ACC_0012,ACC_0069,68583.633919,11.314508,775990.07
TRD_002020,2026-05-13T09:40:27+00:00,SOL/USDT,ACC_0007,ACC_0066,165.985741,5.694823,945.26
TRD_002021,2026-05-19T10:32:45+00:00,XRP/USDT,ACC_0018,ACC_0070,0.627922,4.354096,2.73
TRD_002022,2026-05-18T10:40:58+00:00,ETH/USDT,ACC_0006,ACC_0062,3638.967721,5.141482,18709.69
TRD_002023,2026-05-19T16:18:43+00:00,SOL/USDT,ACC_0060,ACC_0056,166.782499,9.293277,1549.96
TRD_002024,2026-05-21T15:29:55+00:00,ETH/USDT,ACC_0020,ACC_0065,3621.213227,4.277524,15489.83
TRD_002025,2026-05-09T22:31:26+00:00,ETH/USDT,ACC_0070,ACC_0033,3588.17876,3.603021,12928.28
TRD_002026,2026-05-11T16:36:02+00:00,SOL/USDT,ACC_0054,ACC_0045,165.395281,44.124125,7297.92
TRD_002027,2026-05-19T16:24:50+00:00,SOL/USDT,ACC_0083,ACC_0016,166.231279,58.074272,9653.76
TRD_002028,2026-05-14T10:16:10+00:00,SOL/USDT,ACC_0029,ACC_0064,166.315335,7.607704,1265.28
TRD_002029,2026-05-22T13:23:14+00:00,ETH/USDT,ACC_0003,ACC_0070,3634.094479,1.843511,6699.49
TRD_002030,2026-05-12T17:24:56+00:00,XRP/USDT,ACC_0037,ACC_0070,0.621542,20.182514,12.54
TRD_002031,2026-05-17T10:30:22+00:00,SOL/USDT,ACC_0055,ACC_0029,166.120158,5.613033,932.44
TRD_002032,2026-05-10T10:52:46+00:00,ETH/USDT,ACC_0005,ACC_0062,3589.195939,3.152068,11313.39
TRD_002033,2026-05-22T10:34:03+00:00,ETH/USDT,ACC_0044,ACC_0038,3660.931026,28.111854,102915.56
TRD_002034,2026-05-12T11:37:13+00:00,BTC/USDT,ACC_0038,ACC_0066,68117.304187,19.749672,1345294.42
TRD_002035,2026-05-11T18:56:01+00:00,ETH/USDT,ACC_0063,ACC_0021,3622.059973,3.679564,13327.6
TRD_002036,2026-05-13T10:49:23+00:00,SOL/USDT,ACC_0064,ACC_0052,165.875552,6.457629,1071.16
TRD_002037,2026-05-14T09:09:52+00:00,BTC/USDT,ACC_0054,ACC_0061,68032.178004,12.815617,871874.34
TRD_002038,2026-05-16T17:13:58+00:00,ETH/USDT,ACC_0038,ACC_0062,3629.387466,15.19615,55152.72
TRD_002039,2026-05-17T10:10:19+00:00,SOL/USDT,ACC_0077,ACC_0065,165.917248,27.166379,4507.37
TRD_002040,2026-05-11T15:37:31+00:00,BTC/USDT,ACC_0034,ACC_0066,67977.559123,37.279797,2534189.6
TRD_002041,2026-05-13T11:01:30+00:00,XRP/USDT,ACC_0068,ACC_0046,0.624102,4.209941,2.63
TRD_002042,2026-05-18T12:47:24+00:00,BTC/USDT,ACC_0023,ACC_0061,68576.294309,4.999412,342841.15
TRD_002043,2026-05-15T12:16:06+00:00,SOL/USDT,ACC_0002,ACC_0064,166.103701,5.090346,845.53
TRD_002044,2026-05-18T10:46:21+00:00,BTC/USDT,ACC_0041,ACC_0068,68490.7063,45.255072,3099551.84
TRD_002045,2026-05-22T15:56:00+00:00,ETH/USDT,ACC_0051,ACC_0054,3632.669053,7.794966,28316.53
TRD_002046,2026-05-12T01:17:44+00:00,XRP/USDT,ACC_0011,ACC_0052,0.619149,16.610506,10.28
TRD_002047,2026-05-11T10:59:17+00:00,BTC/USDT,ACC_0078,ACC_0056,68118.866787,22.017283,1499792.37
TRD_002048,2026-05-15T22:36:50+00:00,ETH/USDT,ACC_0041,ACC_0033,3624.764003,26.517306,96118.98
TRD_002049,2026-05-20T15:53:32+00:00,BTC/USDT,ACC_0043,ACC_0045,68459.62081,41.836244,2864093.4
TRD_002050,2026-05-12T09:49:35+00:00,XRP/USDT,ACC_0061,ACC_0013,0.623389,2.911796,1.82
TRD_002051,2026-05-16T17:06:21+00:00,SOL/USDT,ACC_0070,ACC_0024,167.098379,3.909664,653.3
TRD_002052,2026-05-20T06:11:05+00:00,XRP/USDT,ACC_0060,ACC_0010,0.627158,15.248074,9.56
TRD_002053,2026-05-13T17:06:08+00:00,SOL/USDT,ACC_0013,ACC_0058,164.716218,7.193831,1184.94
TRD_002054,2026-05-12T17:02:53+00:00,ETH/USDT,ACC_0082,ACC_0025,3611.640341,22.115055,79871.62
TRD_002055,2026-05-13T21:28:01+00:00,SOL/USDT,ACC_0042,ACC_0010,165.859021,19.248012,3192.46
TRD_002056,2026-05-11T16:06:36+00:00,BTC/USDT,ACC_0004,ACC_0081,68126.740155,19.821704,1350388.08
TRD_002057,2026-05-16T11:15:25+00:00,BTC/USDT,ACC_0066,ACC_0070,68581.142785,8.211497,563153.85
TRD_002058,2026-05-19T14:39:01+00:00,SOL/USDT,ACC_0014,ACC_0063,166.52919,12.198767,2031.45
TRD_002059,2026-05-18T16:35:23+00:00,SOL/USDT,ACC_0068,ACC_0063,166.90068,4.428651,739.14
TRD_002060,2026-05-13T17:02:03+00:00,BTC/USDT,ACC_0054,ACC_0055,68251.683047,21.995241,1501212.22
TRD_002061,2026-05-13T16:04:57+00:00,ETH/USDT,ACC_0059,ACC_0052,3608.978253,23.456756,84654.92
TRD_002062,2026-05-20T10:54:54+00:00,BTC/USDT,ACC_0064,ACC_0025,69078.168243,4.733234,326963.13
TRD_002063,2026-05-14T10:47:29+00:00,BTC/USDT,ACC_0036,ACC_0034,68353.067942,1.179732,80638.3
TRD_002064,2026-05-13T11:05:12+00:00,BTC/USDT,ACC_0017,ACC_0041,68051.989326,6.736151,458408.48
TRD_002065,2026-05-12T13:51:14+00:00,BTC/USDT,ACC_0061,ACC_0082,68250.356622,3.523873,240505.59
TRD_002066,2026-05-11T12:33:07+00:00,XRP/USDT,ACC_0036,ACC_0002,0.622937,9.550326,5.95
TRD_002067,2026-05-13T09:38:27+00:00,BTC/USDT,ACC_0042,ACC_0036,68010.148815,7.720322,525060.25
TRD_002068,2026-05-20T09:17:30+00:00,BTC/USDT,ACC_0061,ACC_0004,68886.387032,3.623313,249596.94
TRD_002069,2026-05-18T15:19:15+00:00,XRP/USDT,ACC_0008,ACC_0068,0.624855,0.907228,0.57
TRD_002070,2026-05-14T15:44:38+00:00,BTC/USDT,ACC_0058,ACC_0065,68267.821022,11.394629,777886.49
TRD_002071,2026-05-14T15:45:10+00:00,SOL/USDT,ACC_0039,ACC_0050,166.495635,36.752796,6119.18
TRD_002072,2026-05-13T11:47:07+00:00,ETH/USDT,ACC_0070,ACC_0053,3617.329475,6.301324,22793.97
TRD_002073,2026-05-16T10:28:37+00:00,ETH/USDT,ACC_0003,ACC_0066,3641.053161,8.936801,32539.37
TRD_002074,2026-05-20T04:01:02+00:00,XRP/USDT,ACC_0009,ACC_0061,0.623609,3.59384,2.24
TRD_002075,2026-05-16T09:36:15+00:00,SOL/USDT,ACC_0047,ACC_0063,165.594674,4.824076,798.84
TRD_002076,2026-05-18T15:25:44+00:00,SOL/USDT,ACC_0030,ACC_0012,166.794516,4.536607,756.68
TRD_002077,2026-05-19T18:46:53+00:00,ETH/USDT,ACC_0005,ACC_0051,3642.301885,8.719811,31760.18
TRD_002078,2026-05-12T16:30:25+00:00,BTC/USDT,ACC_0078,ACC_0065,68316.509997,12.035414,822217.48
TRD_002079,2026-05-13T17:16:09+00:00,BTC/USDT,ACC_0012,ACC_0073,68251.901664,3.438148,234660.14
TRD_002080,2026-05-10T11:32:42+00:00,SOL/USDT,ACC_0007,ACC_0068,164.741821,3.914725,644.92
TRD_002081,2026-05-15T15:31:04+00:00,ETH/USDT,ACC_0012,ACC_0062,3636.15364,4.519856,16434.89
TRD_002082,2026-05-20T09:17:20+00:00,ETH/USDT,ACC_0033,ACC_0062,3649.061377,8.3106,30325.89
TRD_002083,2026-05-16T10:48:22+00:00,ETH/USDT,ACC_0023,ACC_0071,3619.450628,37.611901,136134.42
TRD_002084,2026-05-15T16:58:43+00:00,ETH/USDT,ACC_0043,ACC_0065,3615.351429,17.482507,63205.41
TRD_002085,2026-05-18T15:16:10+00:00,BTC/USDT,ACC_0033,ACC_0017,68725.781231,7.104858,488286.92
TRD_002086,2026-05-13T22:58:52+00:00,ETH/USDT,ACC_0031,ACC_0070,3626.220776,3.376883,12245.32
TRD_002087,2026-05-12T16:53:34+00:00,BTC/USDT,ACC_0039,ACC_0044,68272.204583,10.022559,684262.2
TRD_002088,2026-05-22T09:55:47+00:00,ETH/USDT,ACC_0063,ACC_0067,3645.65146,3.240237,11812.77
TRD_002089,2026-05-17T07:32:43+00:00,ETH/USDT,ACC_0030,ACC_0056,3620.848876,10.874985,39376.68
TRD_002090,2026-05-22T16:48:51+00:00,ETH/USDT,ACC_0044,ACC_0070,3635.044439,9.966209,36227.61
TRD_002091,2026-05-11T15:14:45+00:00,SOL/USDT,ACC_0049,ACC_0006,164.773457,30.578924,5038.6
TRD_002092,2026-05-21T15:01:19+00:00,BTC/USDT,ACC_0070,ACC_0074,68951.35656,8.950244,617131.47
TRD_002093,2026-05-14T11:36:53+00:00,ETH/USDT,ACC_0065,ACC_0047,3629.069438,2.749681,9978.78
TRD_002094,2026-05-20T17:23:20+00:00,BTC/USDT,ACC_0069,ACC_0063,68924.164687,4.062201,279983.81
TRD_002095,2026-05-17T10:50:46+00:00,ETH/USDT,ACC_0061,ACC_0067,3628.242585,5.741694,20832.26
TRD_002096,2026-05-10T10:02:38+00:00,ETH/USDT,ACC_0055,ACC_0041,3613.971765,35.184846,127157.04
TRD_002097,2026-05-09T15:16:06+00:00,BTC/USDT,ACC_0065,ACC_0008,67813.009966,4.823015,327063.16
TRD_002098,2026-05-13T02:29:19+00:00,XRP/USDT,ACC_0053,ACC_0069,0.623892,51.2444,31.97
TRD_002099,2026-05-13T15:04:52+00:00,BTC/USDT,ACC_0019,ACC_0068,68469.657903,1.235974,84626.72
TRD_002100,2026-05-13T18:10:10+00:00,BTC/USDT,ACC_0059,ACC_0003,67952.399047,26.943099,1830848.21
TRD_002101,2026-05-20T01:10:01+00:00,BTC/USDT,ACC_0054,ACC_0063,68853.829913,49.27996,3393113.98
TRD_002102,2026-05-10T15:57:55+00:00,SOL/USDT,ACC_0013,ACC_0066,165.611338,0.97518,161.5
TRD_002103,2026-05-13T11:25:37+00:00,ETH/USDT,ACC_0067,ACC_0064,3616.147725,5.001495,18086.14
TRD_002104,2026-05-14T12:19:08+00:00,XRP/USDT,ACC_0059,ACC_0065,0.622426,22.648032,14.1
TRD_002105,2026-05-20T11:28:51+00:00,BTC/USDT,ACC_0064,ACC_0020,68590.199734,3.529337,242077.93
TRD_002106,2026-05-22T16:06:43+00:00,BTC/USDT,ACC_0016,ACC_0068,68681.240048,5.147116,353510.31
TRD_002107,2026-05-09T10:10:26+00:00,BTC/USDT,ACC_0043,ACC_0062,67819.141176,20.083891,1362072.24
TRD_002108,2026-05-12T16:31:37+00:00,BTC/USDT,ACC_0015,ACC_0051,68184.798135,1.200692,81868.94
TRD_002109,2026-05-20T12:36:16+00:00,XRP/USDT,ACC_0046,ACC_0058,0.629576,22.629074,14.25
TRD_002110,2026-05-17T23:07:01+00:00,SOL/USDT,ACC_0053,ACC_0003,166.129324,32.12459,5336.84
TRD_002111,2026-05-11T15:50:28+00:00,BTC/USDT,ACC_0055,ACC_0067,67835.572909,65.707204,4457285.83
TRD_002112,2026-05-12T15:26:05+00:00,ETH/USDT,ACC_0049,ACC_0069,3599.20841,24.657975,88749.19
TRD_002113,2026-05-16T18:08:50+00:00,SOL/USDT,ACC_0082,ACC_0069,166.569146,44.164784,7356.49
TRD_002114,2026-05-13T14:59:06+00:00,BTC/USDT,ACC_0045,ACC_0031,68017.646205,11.742663,798708.3
TRD_002115,2026-05-17T09:40:22+00:00,ETH/USDT,ACC_0018,ACC_0055,3638.558149,7.382404,26861.31
TRD_002116,2026-05-20T16:58:45+00:00,BTC/USDT,ACC_0045,ACC_0067,68618.309881,45.330183,3110480.54
TRD_002117,2026-05-16T16:32:45+00:00,ETH/USDT,ACC_0072,ACC_0049,3626.819842,162.125145,587998.69
TRD_002118,2026-05-09T22:00:25+00:00,ETH/USDT,ACC_0008,ACC_0041,3613.615747,2.350041,8492.15
TRD_002119,2026-05-11T11:40:01+00:00,BTC/USDT,ACC_0051,ACC_0032,67727.857739,54.638572,3700553.43
TRD_002120,2026-05-19T15:33:34+00:00,SOL/USDT,ACC_0047,ACC_0046,166.916954,29.868984,4985.64
TRD_002121,2026-05-19T09:48:22+00:00,ETH/USDT,ACC_0007,ACC_0014,3630.203176,10.614452,38532.62
TRD_002122,2026-05-12T09:16:56+00:00,BTC/USDT,ACC_0056,ACC_0065,68632.722742,12.691434,871047.67
TRD_002123,2026-05-09T10:00:10+00:00,BTC/USDT,ACC_0023,ACC_0068,67763.628678,3.000969,203356.55
TRD_002124,2026-05-10T10:40:20+00:00,BTC/USDT,ACC_0043,ACC_0068,68148.880095,17.368316,1183631.28
TRD_002125,2026-05-22T19:51:21+00:00,SOL/USDT,ACC_0060,ACC_0059,167.258921,22.202131,3713.5
TRD_002126,2026-05-12T17:01:31+00:00,XRP/USDT,ACC_0069,ACC_0068,0.623425,6.625807,4.13
TRD_002127,2026-05-14T10:22:33+00:00,XRP/USDT,ACC_0058,ACC_0062,0.622557,26.686148,16.61
TRD_002128,2026-05-15T10:31:17+00:00,BTC/USDT,ACC_0048,ACC_0068,68171.370996,30.447733,2075663.7
TRD_002129,2026-05-17T17:31:54+00:00,BTC/USDT,ACC_0074,ACC_0025,68419.592527,273.933803,18742439.18
TRD_002130,2026-05-16T09:34:21+00:00,ETH/USDT,ACC_0023,ACC_0048,3636.47084,6.674518,24271.69
TRD_002131,2026-05-14T16:17:43+00:00,ETH/USDT,ACC_0050,ACC_0042,3609.60358,35.372293,127679.96
TRD_002132,2026-05-22T16:02:50+00:00,ETH/USDT,ACC_0041,ACC_0063,3627.750768,35.966352,130476.96
TRD_002133,2026-05-13T15:32:30+00:00,BTC/USDT,ACC_0034,ACC_0080,68385.864071,2.24552,153561.83
TRD_002134,2026-05-17T02:59:50+00:00,XRP/USDT,ACC_0082,ACC_0070,0.625742,31.037593,19.42
TRD_002135,2026-05-21T10:53:09+00:00,ETH/USDT,ACC_0039,ACC_0064,3635.99662,25.364148,92223.96
TRD_002136,2026-05-09T16:06:39+00:00,XRP/USDT,ACC_0059,ACC_0026,0.620957,68.385689,42.46
TRD_002137,2026-05-19T19:26:34+00:00,SOL/USDT,ACC_0054,ACC_0061,166.90774,5.223591,871.86
TRD_002138,2026-05-16T10:04:27+00:00,BTC/USDT,ACC_0042,ACC_0066,68683.092554,17.661286,1213031.74
TRD_002139,2026-05-13T23:01:28+00:00,ETH/USDT,ACC_0011,ACC_0077,3619.582843,13.530253,48973.87
TRD_002140,2026-05-16T15:39:45+00:00,BTC/USDT,ACC_0062,ACC_0066,68194.35706,4.995537,340667.43
TRD_002141,2026-05-09T16:38:32+00:00,ETH/USDT,ACC_0046,ACC_0061,3593.812178,74.13625,266431.76
TRD_002142,2026-05-12T13:37:47+00:00,BTC/USDT,ACC_0005,ACC_0069,68233.236027,8.771196,598487.09
TRD_002143,2026-05-16T10:36:43+00:00,ETH/USDT,ACC_0071,ACC_0061,3627.246034,376.016367,1363903.88
TRD_002144,2026-05-11T05:52:48+00:00,BTC/USDT,ACC_0059,ACC_0010,68142.152058,13.474536,918183.88
TRD_002145,2026-05-11T12:58:11+00:00,BTC/USDT,ACC_0018,ACC_0067,68120.163038,2.555627,174089.73
TRD_002146,2026-05-12T16:56:07+00:00,XRP/USDT,ACC_0076,ACC_0061,0.621722,52.579062,32.69
TRD_002147,2026-05-22T17:37:02+00:00,ETH/USDT,ACC_0017,ACC_0066,3639.224587,2.308204,8400.07
TRD_002148,2026-05-16T14:20:14+00:00,ETH/USDT,ACC_0057,ACC_0044,3608.212192,37.8736,136655.99
TRD_002149,2026-05-19T18:58:16+00:00,BTC/USDT,ACC_0061,ACC_0022,68760.325052,4.213071,289692.13
TRD_002150,2026-05-13T09:54:24+00:00,ETH/USDT,ACC_0080,ACC_0063,3625.037484,8.677209,31455.21
TRD_002151,2026-05-22T10:40:06+00:00,XRP/USDT,ACC_0054,ACC_0079,0.627953,12.169077,7.64
TRD_002152,2026-05-21T17:55:08+00:00,ETH/USDT,ACC_0056,ACC_0070,3646.23974,27.398644,99902.02
TRD_002153,2026-05-20T06:38:25+00:00,XRP/USDT,ACC_0046,ACC_0063,0.62641,21.326414,13.36
TRD_002154,2026-05-13T16:35:00+00:00,ETH/USDT,ACC_0043,ACC_0010,3603.722037,28.70901,103459.29
TRD_002155,2026-05-18T23:04:39+00:00,ETH/USDT,ACC_0067,ACC_0020,3644.499125,6.593966,24031.7
TRD_002156,2026-05-17T11:30:19+00:00,ETH/USDT,ACC_0059,ACC_0069,3629.460043,5.51722,20024.53
TRD_002157,2026-05-12T18:59:52+00:00,XRP/USDT,ACC_0048,ACC_0011,0.622711,21.035587,13.1
TRD_002158,2026-05-20T16:58:47+00:00,BTC/USDT,ACC_0054,ACC_0004,68659.01259,23.879597,1639549.55
TRD_002159,2026-05-17T09:30:04+00:00,BTC/USDT,ACC_0017,ACC_0038,68494.328121,7.131703,488481.21
TRD_002160,2026-05-17T16:06:43+00:00,BTC/USDT,ACC_0083,ACC_0067,68734.793301,10.671946,733534.0
TRD_002161,2026-05-19T15:55:27+00:00,ETH/USDT,ACC_0060,ACC_0069,3633.709773,6.770139,24600.72
TRD_002162,2026-05-20T11:40:38+00:00,XRP/USDT,ACC_0081,ACC_0065,0.628353,25.034277,15.73
TRD_002163,2026-05-14T16:45:02+00:00,BTC/USDT,ACC_0060,ACC_0069,68693.599912,29.322678,2014280.31
TRD_002164,2026-05-15T09:21:08+00:00,XRP/USDT,ACC_0070,ACC_0058,0.621973,4.24462,2.64
TRD_002165,2026-05-15T15:20:27+00:00,BTC/USDT,ACC_0080,ACC_0070,68469.584803,10.024929,686402.73
TRD_002166,2026-05-18T20:39:46+00:00,BTC/USDT,ACC_0082,ACC_0077,68779.224512,11.591629,797263.25
TRD_002167,2026-05-12T09:15:07+00:00,SOL/USDT,ACC_0037,ACC_0044,164.885382,2.547491,420.04
TRD_002168,2026-05-19T10:47:06+00:00,XRP/USDT,ACC_0022,ACC_0063,0.627929,11.947467,7.5
TRD_002169,2026-05-20T09:01:38+00:00,SOL/USDT,ACC_0058,ACC_0029,165.8046,10.916007,1809.92
TRD_002170,2026-05-20T21:01:59+00:00,XRP/USDT,ACC_0032,ACC_0006,0.625988,5.63729,3.53
TRD_002171,2026-05-14T15:00:23+00:00,BTC/USDT,ACC_0054,ACC_0049,68338.685462,45.337689,3098318.07
TRD_002172,2026-05-18T06:58:20+00:00,ETH/USDT,ACC_0023,ACC_0070,3643.892127,3.988355,14533.14
TRD_002173,2026-05-21T09:58:30+00:00,SOL/USDT,ACC_0046,ACC_0012,166.929233,11.962465,1996.89
TRD_002174,2026-05-17T23:42:50+00:00,ETH/USDT,ACC_0013,ACC_0063,3621.774856,10.434204,37790.34
TRD_002175,2026-05-19T10:10:47+00:00,BTC/USDT,ACC_0033,ACC_0063,68606.984499,3.035738,208272.83
TRD_002176,2026-05-21T15:46:41+00:00,XRP/USDT,ACC_0032,ACC_0052,0.626863,20.098546,12.6
TRD_002177,2026-05-13T10:53:36+00:00,ETH/USDT,ACC_0082,ACC_0083,3611.587147,26.353654,95178.52
TRD_002178,2026-05-18T22:25:51+00:00,BTC/USDT,ACC_0067,ACC_0067,68716.319335,4.811537,330631.11
